x (m),y (m),z (m)
113.21,2.0910255,1.73856E-16
113.21,0.6970085,1.3342E-16
113.21,-0.6970085,0
113.21,-2.0910255,0
113.21,-3.4850425,0
113.21,-4.8790595,0
113.21,-6.2730765,0
113.21,-7.6670935,0
113.21,-9.0611105,0
113.21,-10.455127,0
113.21,-11.849144,0
113.21,-13.243161,0
113.21,-14.63554,0.027872806
113.21,-15.784843,0.75394306
113.21,-16.12,2.0777791
113.21,-16.12,3.471796
113.21,-16.12,4.865813
113.21,-16.12,6.25983
113.21,-16.12,7.653847
113.21,-16.12,9.047864
113.21,-16.12,10.441881
113.21,-16.12,11.835898
113.21,-16.12,13.229915
113.21,-16.12,14.623932
113.21,-16.12,16.017949
113.21,-16.12,17.411966
113.21,-16.12,18.805983
113.21,-16.12,20.2
114.12,16.12,20.2
114.12,16.12,18.805983
114.12,16.12,17.411966
114.12,16.12,16.017949
114.12,16.12,14.623932
114.12,16.12,13.229915
114.12,16.12,11.835898
114.12,16.12,10.441881
114.12,16.12,9.047864
114.12,16.12,7.653847
114.12,16.12,6.25983
114.12,16.12,4.865813
114.12,16.12,3.471796
114.12,16.12,2.0777791
114.12,15.784843,0.75394307
114.12,14.63554,0.027872807
114.12,13.243161,0
114.12,11.849144,0
114.12,10.455127,0
114.12,9.0611105,0
114.12,7.6670935,0
114.12,6.2730765,0
114.12,4.8790595,0
114.12,3.4850425,0
114.12,2.0910255,0
114.12,0.6970085,0
114.12,-0.6970085,0
114.12,-2.0910255,0
114.12,-3.4850425,0
114.12,-4.8790595,0
114.12,-6.2730765,0
114.12,-7.6670935,0
114.12,-9.0611105,0
114.12,-10.455127,0
114.12,-11.849144,0
114.12,-13.243161,0
114.12,-14.63554,0.027872806
114.12,-15.784843,0.75394306
114.12,-16.12,2.0777791
114.12,-16.12,3.471796
114.12,-16.12,4.865813
114.12,-16.12,6.25983
114.12,-16.12,7.653847
114.12,-16.12,9.047864
114.12,-16.12,10.441881
114.12,-16.12,11.835898
114.12,-16.12,13.229915
114.12,-16.12,14.623932
114.12,-16.12,16.017949
114.12,-16.12,17.411966
114.12,-16.12,18.805983
114.12,-16.12,20.2
115.03,16.12,20.2
115.03,16.12,18.805983
115.03,16.12,17.411966
115.03,16.12,16.017949
115.03,16.12,14.623932
115.03,16.12,13.229915
115.03,16.12,11.835898
115.03,16.12,10.441881
115.03,16.12,9.047864
115.03,16.12,7.653847
115.03,16.12,6.25983
115.03,16.12,4.865813
115.03,16.12,3.471796
115.03,16.12,2.0777791
115.03,15.784843,0.75394307
115.03,14.63554,0.027872807
115.03,13.243161,0
115.03,11.849144,0
115.03,10.455127,0
115.03,9.0611105,0
115.03,7.6670935,0
115.03,6.2730765,0
115.03,4.8790595,0
115.03,3.4850425,0
115.03,2.0910255,0
115.03,0.6970085,0
115.03,-0.6970085,0
115.03,-2.0910255,0
115.03,-3.4850425,0
115.03,-4.8790595,0
115.03,-6.2730765,0
115.03,-7.6670935,0
115.03,-9.0611105,0
115.03,-10.455127,0
115.03,-11.849144,0
115.03,-13.243161,0
115.03,-14.63554,0.027872806
115.03,-15.784843,0.75394306
115.03,-16.12,2.0777791
115.03,-16.12,3.471796
115.03,-16.12,4.865813
115.03,-16.12,6.25983
115.03,-16.12,7.653847
115.03,-16.12,9.047864
115.03,-16.12,10.441881
115.03,-16.12,11.835898
115.03,-16.12,13.229915
115.03,-16.12,14.623932
115.03,-16.12,16.017949
115.03,-16.12,17.411966
115.03,-16.12,18.805983
115.03,-16.12,20.2
115.94,16.12,20.2
115.94,16.12,18.805983
115.94,16.12,17.411966
115.94,16.12,16.017949
115.94,16.12,14.623932
115.94,16.12,13.229915
115.94,16.12,11.835898
115.94,16.12,10.441881
115.94,16.12,9.047864
115.94,16.12,7.653847
115.94,16.12,6.25983
115.94,16.12,4.865813
115.94,16.12,3.471796
115.94,16.12,2.0777791
115.94,15.784843,0.75394307
115.94,14.63554,0.027872807
115.94,13.243161,0
115.94,11.849144,0
115.94,10.455127,0
115.94,9.0611105,0
115.94,7.6670935,0
115.94,6.2730765,0
115.94,4.8790595,0
115.94,3.4850425,0
115.94,2.0910255,0
115.94,0.6970085,0
115.94,-0.6970085,0
115.94,-2.0910255,0
115.94,-3.4850425,0
115.94,-4.8790595,0
115.94,-6.2730765,0
115.94,-7.6670935,0
115.94,-9.0611105,0
115.94,-10.455127,0
115.94,-11.849144,0
115.94,-13.243161,0
115.94,-14.63554,0.027872806
115.94,-15.784843,0.75394306
115.94,-16.12,2.0777791
115.94,-16.12,3.471796
115.94,-16.12,4.865813
115.94,-16.12,6.25983
115.94,-16.12,7.653847
115.94,-16.12,9.047864
115.94,-16.12,10.441881
115.94,-16.12,11.835898
115.94,-16.12,13.229915
115.94,-16.12,14.623932
115.94,-16.12,16.017949
115.94,-16.12,17.411966
115.94,-16.12,18.805983
115.94,-16.12,20.2
116.85,16.12,20.2
116.85,16.12,18.805983
116.85,16.12,17.411966
116.85,16.12,16.017949
116.85,16.12,14.623932
116.85,16.12,13.229915
116.85,16.12,11.835898
116.85,16.12,10.441881
116.85,16.12,9.047864
116.85,16.12,7.653847
116.85,16.12,6.25983
116.85,16.12,4.865813
116.85,16.12,3.471796
116.85,16.12,2.0777791
116.85,15.784843,0.75394307
116.85,14.63554,0.027872807
116.85,13.243161,-4.16939E-16
116.85,11.849144,-3.68837E-16
116.85,10.455127,-3.20735E-16
116.85,9.0611105,-2.72634E-16
116.85,7.6670935,-2.24532E-16
116.85,6.2730765,-1.76431E-16
116.85,4.8790595,-1.28329E-16
116.85,3.4850425,-8.02274E-17
116.85,2.0910255,-3.21257E-17
116.85,0.6970085,0
116.85,-0.6970085,0
116.85,-2.0910255,0
116.85,-3.4850425,0
116.85,-4.8790595,0
116.85,-6.2730765,0
116.85,-7.6670935,0
116.85,-9.0611105,0
116.85,-10.455127,0
116.85,-11.849144,0
116.85,-13.243161,0
116.85,-14.63554,0.027872806
116.85,-15.784843,0.75394306
116.85,-16.12,2.0777791
116.85,-16.12,3.471796
116.85,-16.12,4.865813
116.85,-16.12,6.25983
116.85,-16.12,7.653847
116.85,-16.12,9.047864
116.85,-16.12,10.441881
116.85,-16.12,11.835898
116.85,-16.12,13.229915
116.85,-16.12,14.623932
116.85,-16.12,16.017949
116.85,-16.12,17.411966
116.85,-16.12,18.805983
116.85,-16.12,20.2
117.76,16.12,20.2
117.76,16.12,18.805983
117.76,16.12,17.411966
117.76,16.12,16.017949
117.76,16.12,14.623932
117.76,16.12,13.229915
117.76,16.12,11.835898
117.76,16.12,10.441881
117.76,16.12,9.047864
117.76,16.12,7.653847
117.76,16.12,6.25983
117.76,16.12,4.865813
117.76,16.12,3.471796
117.76,16.12,2.0777791
117.76,15.784843,0.75394307
117.76,14.63554,0.027872807
117.76,13.243161,0
117.76,11.849144,0
117.76,10.455127,0
117.76,9.0611105,0
117.76,7.6670935,0
117.76,6.2730765,0
117.76,4.8790595,0
117.76,3.4850425,0
117.76,2.0910255,0
117.76,0.6970085,0
117.76,-0.6970085,0
117.76,-2.0910255,0
117.76,-3.4850425,0
117.76,-4.8790595,0
117.76,-6.2730765,0
117.76,-7.6670935,0
117.76,-9.0611105,0
117.76,-10.455127,0
117.76,-11.849144,0
117.76,-13.243161,0
117.76,-14.63554,0.027872806
117.76,-15.784843,0.75394306
117.76,-16.12,2.0777791
117.76,-16.12,3.471796
117.76,-16.12,4.865813
117.76,-16.12,6.25983
117.76,-16.12,7.653847
117.76,-16.12,9.047864
117.76,-16.12,10.441881
117.76,-16.12,11.835898
117.76,-16.12,13.229915
117.76,-16.12,14.623932
117.76,-16.12,16.017949
117.76,-16.12,17.411966
117.76,-16.12,18.805983
117.76,-16.12,20.2
118.67,16.12,20.2
118.67,16.12,18.805983
118.67,16.12,17.411966
118.67,16.12,16.017949
118.67,16.12,14.623932
118.67,16.12,13.229915
118.67,16.12,11.835898
118.67,16.12,10.441881
118.67,16.12,9.047864
118.67,16.12,7.653847
118.67,16.12,6.25983
118.67,16.12,4.865813
118.67,16.12,3.471796
118.67,16.12,2.0777791
118.67,15.784843,0.75394307
118.67,14.63554,0.027872807
118.67,13.243161,0
118.67,11.849144,0
118.67,10.455127,0
118.67,9.0611105,0
118.67,7.6670935,0
118.67,6.2730765,0
118.67,4.8790595,0
118.67,3.4850425,0
118.67,2.0910255,0
118.67,0.6970085,0
118.67,-0.6970085,0
118.67,-2.0910255,0
118.67,-3.4850425,0
118.67,-4.8790595,0
118.67,-6.2730765,0
118.67,-7.6670935,0
118.67,-9.0611105,0
118.67,-10.455127,0
118.67,-11.849144,0
118.67,-13.243161,0
118.67,-14.63554,0.027872806
118.67,-15.784843,0.75394306
118.67,-16.12,2.0777791
118.67,-16.12,3.471796
118.67,-16.12,4.865813
118.67,-16.12,6.25983
118.67,-16.12,7.653847
118.67,-16.12,9.047864
118.67,-16.12,10.441881
118.67,-16.12,11.835898
118.67,-16.12,13.229915
118.67,-16.12,14.623932
118.67,-16.12,16.017949
118.67,-16.12,17.411966
118.67,-16.12,18.805983
118.67,-16.12,20.2
119.58,16.12,20.2
119.58,16.12,18.805983
119.58,16.12,17.411966
119.58,16.12,16.017949
119.58,16.12,14.623932
119.58,16.12,13.229915
119.58,16.12,11.835898
119.58,16.12,10.441881
119.58,16.12,9.047864
119.58,16.12,7.653847
119.58,16.12,6.25983
119.58,16.12,4.865813
119.58,16.12,3.471796
119.58,16.12,2.0777791
119.58,15.784843,0.75394307
119.58,14.63554,0.027872807
119.58,13.243161,-4.03364E-16
119.58,11.849144,-3.31211E-16
119.58,10.455127,-2.59059E-16
119.58,9.0611105,-1.86906E-16
119.58,7.6670935,-1.14754E-16
119.58,6.2730765,-4.26013E-17
119.58,4.8790595,2.95511E-17
119.58,3.4850425,1.01704E-16
119.58,2.0910255,1.73856E-16
119.58,0.6970085,1.3342E-16
119.58,-0.6970085,0
119.58,-2.0910255,0
119.58,-3.4850425,0
119.58,-4.8790595,0
119.58,-6.2730765,0
119.58,-7.6670935,0
119.58,-9.0611105,0
119.58,-10.455127,0
119.58,-11.849144,0
119.58,-13.243161,0
119.58,-14.63554,0.027872806
119.58,-15.784843,0.75394306
119.58,-16.12,2.0777791
119.58,-16.12,3.471796
119.58,-16.12,4.865813
119.58,-16.12,6.25983
119.58,-16.12,7.653847
119.58,-16.12,9.047864
119.58,-16.12,10.441881
119.58,-16.12,11.835898
119.58,-16.12,13.229915
119.58,-16.12,14.623932
119.58,-16.12,16.017949
119.58,-16.12,17.411966
119.58,-16.12,18.805983
119.58,-16.12,20.2
120.49,16.12,20.2
120.49,16.12,18.805983
120.49,16.12,17.411966
120.49,16.12,16.017949
120.49,16.12,14.623932
120.49,16.12,13.229915
120.49,16.12,11.835898
120.49,16.12,10.441881
120.49,16.12,9.047864
120.49,16.12,7.653847
120.49,16.12,6.25983
120.49,16.12,4.865813
120.49,16.12,3.471796
120.49,16.12,2.0777791
120.49,15.784843,0.75394307
120.49,14.63554,0.027872807
120.49,13.243161,0
120.49,11.849144,0
120.49,10.455127,0
120.49,9.0611105,0
120.49,7.6670935,0
120.49,6.2730765,0
120.49,4.8790595,0
120.49,3.4850425,0
120.49,2.0910255,0
120.49,0.6970085,0
120.49,-0.6970085,0
120.49,-2.0910255,0
120.49,-3.4850425,0
120.49,-4.8790595,0
120.49,-6.2730765,0
120.49,-7.6670935,0
120.49,-9.0611105,0
120.49,-10.455127,0
120.49,-11.849144,0
120.49,-13.243161,0
120.49,-14.63554,0.027872806
120.49,-15.784843,0.75394306
120.49,-16.12,2.0777791
120.49,-16.12,3.471796
120.49,-16.12,4.865813
120.49,-16.12,6.25983
120.49,-16.12,7.653847
120.49,-16.12,9.047864
120.49,-16.12,10.441881
120.49,-16.12,11.835898
120.49,-16.12,13.229915
120.49,-16.12,14.623932
120.49,-16.12,16.017949
120.49,-16.12,17.411966
120.49,-16.12,18.805983
120.49,-16.12,20.2
121.4,16.12,20.2
121.4,16.12,18.805983
121.4,16.12,17.411966
121.4,16.12,16.017949
121.4,16.12,14.623932
121.4,16.12,13.229915
121.4,16.12,11.835898
121.4,16.12,10.441881
121.4,16.12,9.047864
121.4,16.12,7.653847
121.4,16.12,6.25983
121.4,16.12,4.865813
121.4,16.12,3.471796
121.4,16.12,2.0777791
121.4,15.784843,0.75394307
121.4,14.63554,0.027872807
121.4,13.243161,-4.16939E-16
121.4,11.849144,-3.68837E-16
121.4,10.455127,-3.20735E-16
121.4,9.0611105,-2.72634E-16
121.4,7.6670935,-2.24532E-16
121.4,6.2730765,-1.76431E-16
121.4,4.8790595,-1.28329E-16
121.4,3.4850425,-8.02274E-17
121.4,2.0910255,-3.21257E-17
121.4,0.6970085,0
121.4,-0.6970085,0
121.4,-2.0910255,0
121.4,-3.4850425,0
121.4,-4.8790595,0
121.4,-6.2730765,0
121.4,-7.6670935,0
121.4,-9.0611105,0
121.4,-10.455127,0
121.4,-11.849144,0
121.4,-13.243161,0
121.4,-14.63554,0.027872806
121.4,-15.784843,0.75394306
121.4,-16.12,2.0777791
121.4,-16.12,3.471796
121.4,-16.12,4.865813
121.4,-16.12,6.25983
121.4,-16.12,7.653847
121.4,-16.12,9.047864
121.4,-16.12,10.441881
121.4,-16.12,11.835898
121.4,-16.12,13.229915
121.4,-16.12,14.623932
121.4,-16.12,16.017949
121.4,-16.12,17.411966
121.4,-16.12,18.805983
121.4,-16.12,20.2
122.31,16.12,20.2
122.31,16.12,18.805983
122.31,16.12,17.411966
122.31,16.12,16.017949
122.31,16.12,14.623932
122.31,16.12,13.229915
122.31,16.12,11.835898
122.31,16.12,10.441881
122.31,16.12,9.047864
122.31,16.12,7.653847
122.31,16.12,6.25983
122.31,16.12,4.865813
122.31,16.12,3.471796
122.31,16.12,2.0777791
122.31,15.784843,0.75394307
122.31,14.63554,0.027872807
122.31,13.243161,1.35752E-17
122.31,11.849144,3.7626E-17
122.31,10.455127,6.16769E-17
122.31,9.0611105,8.57277E-17
122.31,7.6670935,1.09778E-16
122.31,6.2730765,1.33829E-16
122.31,4.8790595,1.5788E-16
122.31,3.4850425,1.81931E-16
122.31,2.0910255,2.05982E-16
122.31,0.6970085,1.3342E-16
122.31,-0.6970085,0
122.31,-2.0910255,0
122.31,-3.4850425,0
122.31,-4.8790595,0
122.31,-6.2730765,0
122.31,-7.6670935,0
122.31,-9.0611105,0
122.31,-10.455127,0
122.31,-11.849144,0
122.31,-13.243161,0
122.31,-14.63554,0.027872806
122.31,-15.784843,0.75394306
122.31,-16.12,2.0777791
122.31,-16.12,3.471796
122.31,-16.12,4.865813
122.31,-16.12,6.25983
122.31,-16.12,7.653847
122.31,-16.12,9.047864
122.31,-16.12,10.441881
122.31,-16.12,11.835898
122.31,-16.12,13.229915
122.31,-16.12,14.623932
122.31,-16.12,16.017949
122.31,-16.12,17.411966
122.31,-16.12,18.805983
122.31,-16.12,20.2
123.22,16.12,20.2
123.22,16.12,18.805983
123.22,16.12,17.411966
123.22,16.12,16.017949
123.22,16.12,14.623932
123.22,16.12,13.229915
123.22,16.12,11.835898
123.22,16.12,10.441881
123.22,16.12,9.047864
123.22,16.12,7.653847
123.22,16.12,6.25983
123.22,16.12,4.865813
123.22,16.12,3.471796
123.22,16.12,2.0777791
123.22,15.784843,0.75394307
123.22,14.63554,0.027872807
123.22,13.243161,-4.16939E-16
123.22,11.849144,-3.68837E-16
123.22,10.455127,-3.20735E-16
123.22,9.0611105,-2.72634E-16
123.22,7.6670935,-2.24532E-16
123.22,6.2730765,-1.76431E-16
123.22,4.8790595,-1.28329E-16
123.22,3.4850425,-8.02274E-17
123.22,2.0910255,-3.21257E-17
123.22,0.6970085,0
123.22,-0.6970085,0
123.22,-2.0910255,0
123.22,-3.4850425,0
123.22,-4.8790595,0
123.22,-6.2730765,0
123.22,-7.6670935,0
123.22,-9.0611105,0
123.22,-10.455127,0
123.22,-11.849144,0
123.22,-13.243161,0
123.22,-14.63554,0.027872806
123.22,-15.784843,0.75394306
123.22,-16.12,2.0777791
123.22,-16.12,3.471796
123.22,-16.12,4.865813
123.22,-16.12,6.25983
123.22,-16.12,7.653847
123.22,-16.12,9.047864
123.22,-16.12,10.441881
123.22,-16.12,11.835898
123.22,-16.12,13.229915
123.22,-16.12,14.623932
123.22,-16.12,16.017949
123.22,-16.12,17.411966
123.22,-16.12,18.805983
123.22,-16.12,20.2
124.13,16.12,20.2
124.13,16.12,18.805983
124.13,16.12,17.411966
124.13,16.12,16.017949
124.13,16.12,14.623932
124.13,16.12,13.229915
124.13,16.12,11.835898
124.13,16.12,10.441881
124.13,16.12,9.047864
124.13,16.12,7.653847
124.13,16.12,6.25983
124.13,16.12,4.865813
124.13,16.12,3.471796
124.13,16.12,2.0777791
124.13,15.784843,0.75394307
124.13,14.63554,0.027872807
124.13,13.243161,0
124.13,11.849144,0
124.13,10.455127,0
124.13,9.0611105,0
124.13,7.6670935,0
124.13,6.2730765,0
124.13,4.8790595,0
124.13,3.4850425,0
124.13,2.0910255,0
124.13,0.6970085,0
124.13,-0.6970085,0
124.13,-2.0910255,0
124.13,-3.4850425,0
124.13,-4.8790595,0
124.13,-6.2730765,0
124.13,-7.6670935,0
124.13,-9.0611105,0
124.13,-10.455127,0
124.13,-11.849144,0
124.13,-13.243161,0
124.13,-14.63554,0.027872806
124.13,-15.784843,0.75394306
124.13,-16.12,2.0777791
124.13,-16.12,3.471796
124.13,-16.12,4.865813
124.13,-16.12,6.25983
124.13,-16.12,7.653847
124.13,-16.12,9.047864
124.13,-16.12,10.441881
124.13,-16.12,11.835898
124.13,-16.12,13.229915
124.13,-16.12,14.623932
124.13,-16.12,16.017949
124.13,-16.12,17.411966
124.13,-16.12,18.805983
124.13,-16.12,20.2
125.04,16.12,20.2
125.04,16.12,18.805983
125.04,16.12,17.411966
125.04,16.12,16.017949
125.04,16.12,14.623932
125.04,16.12,13.229915
125.04,16.12,11.835898
125.04,16.12,10.441881
125.04,16.12,9.047864
125.04,16.12,7.653847
125.04,16.12,6.25983
125.04,16.12,4.865813
125.04,16.12,3.471796
125.04,16.12,2.0777791
125.04,15.784843,0.75394307
125.04,14.63554,0.027872807
125.04,13.243161,1.35752E-17
125.04,11.849144,3.7626E-17
125.04,10.455127,6.16769E-17
125.04,9.0611105,8.57277E-17
125.04,7.6670935,1.09778E-16
125.04,6.2730765,1.33829E-16
125.04,4.8790595,1.5788E-16
125.04,3.4850425,1.81931E-16
125.04,2.0910255,2.05982E-16
125.04,0.6970085,1.3342E-16
125.04,-0.6970085,0
125.04,-2.0910255,0
125.04,-3.4850425,0
125.04,-4.8790595,0
125.04,-6.2730765,0
125.04,-7.6670935,0
125.04,-9.0611105,0
125.04,-10.455127,0
125.04,-11.849144,0
125.04,-13.243161,0
125.04,-14.63554,0.027872806
125.04,-15.784843,0.75394306
125.04,-16.12,2.0777791
125.04,-16.12,3.471796
125.04,-16.12,4.865813
125.04,-16.12,6.25983
125.04,-16.12,7.653847
125.04,-16.12,9.047864
125.04,-16.12,10.441881
125.04,-16.12,11.835898
125.04,-16.12,13.229915
125.04,-16.12,14.623932
125.04,-16.12,16.017949
125.04,-16.12,17.411966
125.04,-16.12,18.805983
125.04,-16.12,20.2
125.95,16.12,20.2
125.95,16.12,18.805983
125.95,16.12,17.411966
125.95,16.12,16.017949
125.95,16.12,14.623932
125.95,16.12,13.229915
125.95,16.12,11.835898
125.95,16.12,10.441881
125.95,16.12,9.047864
125.95,16.12,7.653847
125.95,16.12,6.25983
125.95,16.12,4.865813
125.95,16.12,3.471796
125.95,16.12,2.0777791
125.95,15.784843,0.75394307
125.95,14.63554,0.027872807
125.95,13.243161,-4.16939E-16
125.95,11.849144,-3.68837E-16
125.95,10.455127,-3.20735E-16
125.95,9.0611105,-2.72634E-16
125.95,7.6670935,-2.24532E-16
125.95,6.2730765,-1.76431E-16
125.95,4.8790595,-1.28329E-16
125.95,3.4850425,-8.02274E-17
125.95,2.0910255,-3.21257E-17
125.95,0.6970085,0
125.95,-0.6970085,0
125.95,-2.0910255,0
125.95,-3.4850425,0
125.95,-4.8790595,0
125.95,-6.2730765,0
125.95,-7.6670935,0
125.95,-9.0611105,0
125.95,-10.455127,0
125.95,-11.849144,0
125.95,-13.243161,0
125.95,-14.63554,0.027872806
125.95,-15.784843,0.75394306
125.95,-16.12,2.0777791
125.95,-16.12,3.471796
125.95,-16.12,4.865813
125.95,-16.12,6.25983
125.95,-16.12,7.653847
125.95,-16.12,9.047864
125.95,-16.12,10.441881
125.95,-16.12,11.835898
125.95,-16.12,13.229915
125.95,-16.12,14.623932
125.95,-16.12,16.017949
125.95,-16.12,17.411966
125.95,-16.12,18.805983
125.95,-16.12,20.2
126.86,16.12,20.2
126.86,16.12,18.805983
126.86,16.12,17.411966
126.86,16.12,16.017949
126.86,16.12,14.623932
126.86,16.12,13.229915
126.86,16.12,11.835898
126.86,16.12,10.441881
126.86,16.12,9.047864
126.86,16.12,7.653847
126.86,16.12,6.25983
126.86,16.12,4.865813
126.86,16.12,3.471796
126.86,16.12,2.0777791
126.86,15.784843,0.75394307
126.86,14.63554,0.027872807
126.86,13.243161,0
126.86,11.849144,0
126.86,10.455127,0
126.86,9.0611105,0
126.86,7.6670935,0
126.86,6.2730765,0
126.86,4.8790595,0
126.86,3.4850425,0
126.86,2.0910255,0
126.86,0.6970085,0
126.86,-0.6970085,0
126.86,-2.0910255,0
126.86,-3.4850425,0
126.86,-4.8790595,0
126.86,-6.2730765,0
126.86,-7.6670935,0
126.86,-9.0611105,0
126.86,-10.455127,0
126.86,-11.849144,0
126.86,-13.243161,0
126.86,-14.63554,0.027872806
126.86,-15.784843,0.75394306
126.86,-16.12,2.0777791
126.86,-16.12,3.471796
126.86,-16.12,4.865813
126.86,-16.12,6.25983
126.86,-16.12,7.653847
126.86,-16.12,9.047864
126.86,-16.12,10.441881
126.86,-16.12,11.835898
126.86,-16.12,13.229915
126.86,-16.12,14.623932
126.86,-16.12,16.017949
126.86,-16.12,17.411966
126.86,-16.12,18.805983
126.86,-16.12,20.2
127.77,16.12,20.2
127.77,16.12,18.805983
127.77,16.12,17.411966
127.77,16.12,16.017949
127.77,16.12,14.623932
127.77,16.12,13.229915
127.77,16.12,11.835898
127.77,16.12,10.441881
127.77,16.12,9.047864
127.77,16.12,7.653847
127.77,16.12,6.25983
127.77,16.12,4.865813
127.77,16.12,3.471796
127.77,16.12,2.0777791
127.77,15.784843,0.75394307
127.77,14.63554,0.027872807
127.77,13.243161,1.35752E-17
127.77,11.849144,3.7626E-17
127.77,10.455127,6.16769E-17
127.77,9.0611105,8.57277E-17
127.77,7.6670935,1.09778E-16
127.77,6.2730765,1.33829E-16
127.77,4.8790595,1.5788E-16
127.77,3.4850425,1.81931E-16
127.77,2.0910255,2.05982E-16
127.77,0.6970085,1.3342E-16
127.77,-0.6970085,0
127.77,-2.0910255,0
127.77,-3.4850425,0
127.77,-4.8790595,0
127.77,-6.2730765,0
127.77,-7.6670935,0
127.77,-9.0611105,0
127.77,-10.455127,0
127.77,-11.849144,0
127.77,-13.243161,0
127.77,-14.63554,0.027872806
127.77,-15.784843,0.75394306
127.77,-16.12,2.0777791
127.77,-16.12,3.471796
127.77,-16.12,4.865813
127.77,-16.12,6.25983
127.77,-16.12,7.653847
127.77,-16.12,9.047864
127.77,-16.12,10.441881
127.77,-16.12,11.835898
127.77,-16.12,13.229915
127.77,-16.12,14.623932
127.77,-16.12,16.017949
127.77,-16.12,17.411966
127.77,-16.12,18.805983
127.77,-16.12,20.2
137.78,16.12,20.2
137.78,16.12,18.805983
137.78,16.12,17.411966
137.78,16.12,16.017949
137.78,16.12,14.623932
137.78,16.12,13.229915
137.78,16.12,11.835898
137.78,16.12,10.441881
137.78,16.12,9.047864
137.78,16.12,7.653847
137.78,16.12,6.25983
137.78,16.12,4.865813
137.78,16.12,3.471796
137.78,16.12,2.0777791
137.78,15.784843,0.75394307
137.78,14.63554,0.027872807
137.78,13.243161,0
137.78,11.849144,0
137.78,10.455127,0
137.78,9.0611105,0
137.78,7.6670935,0
137.78,6.2730765,0
137.78,4.8790595,0
137.78,3.4850425,0
137.78,2.0910255,0
137.78,0.6970085,0
137.78,-0.6970085,0
137.78,-2.0910255,0
137.78,-3.4850425,0
137.78,-4.8790595,0
137.78,-6.2730765,0
137.78,-7.6670935,0
137.78,-9.0611105,0
137.78,-10.455127,0
137.78,-11.849144,0
137.78,-13.243161,0
137.78,-14.63554,0.027872806
137.78,-15.784843,0.75394306
137.78,-16.12,2.0777791
137.78,-16.12,3.471796
137.78,-16.12,4.865813
137.78,-16.12,6.25983
137.78,-16.12,7.653847
137.78,-16.12,9.047864
137.78,-16.12,10.441881
137.78,-16.12,11.835898
137.78,-16.12,13.229915
137.78,-16.12,14.623932
137.78,-16.12,16.017949
137.78,-16.12,17.411966
137.78,-16.12,18.805983
137.78,-16.12,20.2
138.69,16.12,20.2
138.69,16.12,18.805983
138.69,16.12,17.411966
138.69,16.12,16.017949
138.69,16.12,14.623932
138.69,16.12,13.229915
138.69,16.12,11.835898
138.69,16.12,10.441881
138.69,16.12,9.047864
138.69,16.12,7.653847
138.69,16.12,6.25983
138.69,16.12,4.865813
138.69,16.12,3.471796
138.69,16.12,2.0777791
138.69,15.784843,0.75394307
138.69,14.63554,0.027872807
138.69,13.243161,0
138.69,11.849144,0
138.69,10.455127,0
138.69,9.0611105,0
138.69,7.6670935,0
138.69,6.2730765,0
138.69,4.8790595,0
138.69,3.4850425,0
138.69,2.0910255,0
138.69,0.6970085,0
138.69,-0.6970085,0
138.69,-2.0910255,0
138.69,-3.4850425,0
138.69,-4.8790595,0
138.69,-6.2730765,0
138.69,-7.6670935,0
138.69,-9.0611105,0
138.69,-10.455127,0
138.69,-11.849144,0
138.69,-13.243161,0
138.69,-14.63554,0.027872806
138.69,-15.784843,0.75394306
138.69,-16.12,2.0777791
138.69,-16.12,3.471796
138.69,-16.12,4.865813
138.69,-16.12,6.25983
138.69,-16.12,7.653847
138.69,-16.12,9.047864
138.69,-16.12,10.441881
138.69,-16.12,11.835898
138.69,-16.12,13.229915
138.69,-16.12,14.623932
138.69,-16.12,16.017949
138.69,-16.12,17.411966
138.69,-16.12,18.805983
138.69,-16.12,20.2
139.6,16.12,20.2
139.6,16.12,18.805983
139.6,16.12,17.411966
139.6,16.12,16.017949
139.6,16.12,14.623932
139.6,16.12,13.229915
139.6,16.12,11.835898
139.6,16.12,10.441881
139.6,16.12,9.047864
139.6,16.12,7.653847
139.6,16.12,6.25983
139.6,16.12,4.865813
139.6,16.12,3.471796
139.6,16.12,2.0777791
139.6,15.784843,0.75394307
139.6,14.63554,0.027872807
139.6,13.243161,0
139.6,11.849144,0
139.6,10.455127,0
139.6,9.0611105,0
139.6,7.6670935,0
139.6,6.2730765,0
139.6,4.8790595,0
139.6,3.4850425,0
139.6,2.0910255,0
139.6,0.6970085,0
139.6,-0.6970085,0
139.6,-2.0910255,0
139.6,-3.4850425,0
139.6,-4.8790595,0
139.6,-6.2730765,0
139.6,-7.6670935,0
139.6,-9.0611105,0
139.6,-10.455127,0
139.6,-11.849144,0
139.6,-13.243161,0
139.6,-14.63554,0.027872806
139.6,-15.784843,0.75394306
139.6,-16.12,2.0777791
139.6,-16.12,3.471796
139.6,-16.12,4.865813
139.6,-16.12,6.25983
139.6,-16.12,7.653847
139.6,-16.12,9.047864
139.6,-16.12,10.441881
139.6,-16.12,11.835898
139.6,-16.12,13.229915
139.6,-16.12,14.623932
139.6,-16.12,16.017949
139.6,-16.12,17.411966
139.6,-16.12,18.805983
139.6,-16.12,20.2
140.51,16.12,20.2
140.51,16.12,18.805983
140.51,16.12,17.411966
140.51,16.12,16.017949
140.51,16.12,14.623932
140.51,16.12,13.229915
140.51,16.12,11.835898
